Weather,Capacity,Company,BestPosition,BestFitness,BeforeOptimalPrice,BeforePrice
fall,9000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2156.2220712328767, 107.19790031955102, 2203.41895890411, 2207.357852054795, 2195.4417534246577, 2181.802389041096, 2186.0040328767127, 0, 0.6426101519944074, 0, 0, 0, 0]",4080486.224722293,4234055.30899932,5904031.605435617
fall,1000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.252776251420657, 0, 85.10794556665766, 36.44548543452127, 23.542128077002992, 1317.9813771513668, 1.5689061863404963, 0, 0, 0, 0, 0, 0]",5486498.017170626,5503929.104720461,5689482.026546716
fall,3000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485.9266202967363, 214.74912019621942, 1836.3846840276215, 1870.3053654136988, 5.330066067651935, 0, 0, 0, 0, 0, 0]",5080529.998418449,5132823.26106795,5689482.026546716
fall,5000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7419683835615, 0, 370.19515959233956, 1839.9777860383563, 1441.9746158025405, 1848.370376286579, 7.233187233172442, 0, 0, 0, 0, 0, 0]",4674561.979666271,4761717.417415439,5689482.026546716
fall,7000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1846.7412021810687, 0, 1866.2976597675924, 1839.9777860383563, 1896.5639393205483, 1870.3050554416063, 976.404687922001, 0, 0, 0, 0, 0, 0]",4268593.960914094,4390611.57376293,5689482.026546716
fall,9000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182.68211410989997, 1846.7419683835615, 1853.1152020273976, 1868.254236547945, 1839.9777860383563, 1896.5639393205483, 1870.3053654136988, 1880.4469561643834, 0, 0, 0, 0, 0, 0]",3925124.9197673323,4019505.730110419,5689482.026546716
fall,1000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12497741327257, 0, 551.8824074156587, 27.920243487677983, 459.52819663295895, 421.50292581383303, 2.9398679039059137, 0, 0, 0, 0, 0, 0]",21475610.190662265,21493041.2782121,21678594.200038355
fall,3000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2432.0724543100373, 57.652949254897344, 1543.0541260164441, 374.89028210236285, 5.026044318186278, 0, 0, 0, 0, 0, 0]",21069642.171910085,21121935.434559587,21678594.200038355
fall,5000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247.5950845551693, 0, 2547.8351081178557, 3102.447936823423, 483.012663833219, 935.0057332158301, 38.5965667910486, 0, 0, 0, 0, 0, 0]",20663674.15315791,20750829.59090708,21678594.200038355
fall,7000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0270359554369182, 0, 0, 2860.7244925895993, 6891.929161643835, 530.3365461327065, 12.273094349588781, 0, 0, 0, 0, 0, 0]",20257706.134405732,20379723.747254565,21678594.200038355
fall,9000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8442703995651915, 0, 227.33985810959496, 6887.100230136985, 3186.9109000786043, 2881.931303434911, 50.961005846129915, 0, 0, 0, 0, 0, 0]",19851738.115653552,20008617.903602056,21678594.200038355
fall,1000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.951696297593067, 0, 0, 5.231055015231641, 821.0810383820989, 616.7985142069928, 6.836314765393337, 0, 0, 0, 0, 0, 0]",2510673.409059061,2528104.4966088957,2713657.4184351503
fall,3000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 824.6108148723288, 0, 833.800599358904, 813.8940479097257, 821.1390308964383, 870.0361643835618, 249.21519858097133, 0, 0, 0, 0, 3.3427485295344153e-13, 0]",2104705.390306884,2156998.6529563847,2713657.4184351503
fall,5000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 555.3999203896987, 820.2065275221918, 824.6108148723288, 845.1870904109591, 833.800599358904, 813.9143263243836, 821.1390308964383, 870.0361643835618, 970.1986191780821, 0, 0, 0, 0, 0, 0]",1766915.7331812184,1785892.8093038744,2713657.4184351503
fall,7000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 139.54016829455807, 828.9520362849315, 359.9095416208374, 824.6108148723288, 845.1870904109591, 833.800599358904, 813.9143263243836, 821.1390308964383, 870.0361643835618, 970.1986191780821, 676.7464411938886, 761.3595968732569, 789.2813137036236, 761.614568939427, 0, 0]",1451260.8915826653,1414786.9656513638,2713657.4184351503
fall,9000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 240.87446752669888, 828.9520362849315, 820.2065275221918, 824.6108148723288, 845.1870904109591, 0, 813.9143263243836, 821.1390308964383, 870.0361643835618, 0, 688.4119211214877, 0, 1164.7832547945206, 0, 0, 927.6401095890411]",1683157.9292692111,1043681.1219988535,2713657.4184351503
fall,1000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167.68118814199178, 0, 4.197783852912014, 146.10177672570595, 921.6562262971053, 229.88569597228204, 1.3759476773126103, 0, 0, 0, 0, 0, 0]",2252405.062941274,2269836.1504911077,2455389.0723173628
fall,3000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 930.0539835616439, 0, 652.0025210299584, 952.1765260273974, 927.9857095890411, 939.2388182290174, 11.23829756487199, 0, 0, 0, 0, 0, 0]",1846437.0441890964,1898730.3068385976,2455389.0723173628
fall,5000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 912.6449753424658, 930.0539835616439, 823.5088084050412, 938.8969643835617, 952.1765260273974, 927.9857095890411, 939.2413808219179, 929.9847452054796, 0, 0, 0, 0, 0, 0]",1493768.9465979678,1527624.4631860869,2455389.0723173628
fall,7000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 50.986828263205695, 917.5054974487672, 912.6449753424658, 930.0539835616439, 942.660690410959, 938.8969643835617, 952.1765260273974, 927.9857095890411, 939.2413808219179, 929.9847452054796, 825.6389917808219, 0, 739.339594520548, 289.1744433153641, 0, 0]",1178114.1030319624,1156518.619533576,2455389.0723173628
fall,9000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 917.5054974487672, 0, 799.4386021330889, 942.660690410959, 938.8969643835617, 0, 927.9857095890411, 939.2413808219179, 929.9847452054796, 825.6389917808219, 367.6134189233321, 739.339594520548, 0, 555.8419726027398, 538.8164383561644]",1329693.5434557227,785412.7758810655,2455389.0723173628
winter,1000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4760668578708985, 0, 103.84945193921332, 0, 0, 0, 0, 589.1617101015073, 0, 0.0008598348188567208, 0, 0, 0, 0, 0]",4441868.746167511,4468559.070790243,4577376.31870602
winter,3000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0880957963497225, 69.79559422266142, 611.1365759658503, 0, 0, 0, 0, 0, 1399.4440002153688, 0, 0, 0, 0, 0, 0]",4170853.601090495,4250924.57495869,4577376.31870602
winter,5000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 27.454403124547444, 202.82040719621816, 916.0000664012254, 0, 0, 0, 0, 0, 1203.3804600957467, 1117.7851068493153, 0, 0, 0, 0, 0]",3899838.456013478,4033290.079127138,4577376.31870602
winter,7000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1605.1597105404253, 0, 588.2531617135343, 0, 0, 0, 1542.8205369863017, 1117.7851068493153, 0.39810504429696714, 0, 0, 0, 0]",3662670.7587750363,3815655.583295585,4577376.31870602
winter,9000,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 347.9987515167473, 1715.778019178082, 411.73851058264233, 1691.1316602739726, 0, 340.12205430952645, 1734.623802739726, 0, 0, 0, 0, 0, 0, 0]",3498280.218806498,3598021.0874640313,4577376.31870602
winter,1000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8851757303397139, 0, 184.86073474301077, 0, 0, 0, 0, 0, 0, 506.74217826006003, 0, 0, 0, 0, 0]",4439089.493351902,4465779.8179746345,4574597.065890411
winter,3000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168.64928464149514, 513.5822898719397, 0, 0, 0, 0, 0, 283.2170204539202, 1115.0156712328767, 0, 0, 0, 0, 0]",4168074.348274885,4248145.322143082,4574597.065890411
winter,5000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3.254758809627574, 431.7726187391654, 706.2560079537888, 0, 0, 0, 0, 1211.1413869315945, 0, 1115.0156712328767, 0, 0, 0, 0, 0]",3897059.2031978685,4030510.8263115287,4574597.065890411
winter,7000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 56.33208275424791, 0, 1548.827627786178, 0, 0, 609.0178968948189, 0, 0, 1525.2233424657536, 1115.0156712328767, 0, 0, 0, 0, 0]",3661062.587192303,3812876.3304799753,4574597.065890411
winter,9000,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 388.17304466743565, 1675.6037260273974, 0, 0.11745739316441274, 0, 1383.2042143483143, 1679.2786849315069, 0, 1115.0156712328767, 0, 0, 0, 0, 0]",3434569.9091689703,3595241.8346484224,4574597.065890411
winter,1000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.819853684320145, 0, 0, 0, 0, 0, 685.6682350490901, 0, 0, 0, 0, 0, 0]",4422709.334982665,4449399.659605398,4558216.907521174
winter,3000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6955695184287795, 5.13342195385272, 680.0869767928881, 0, 0, 0, 0, 0, 0, 1394.5482979350622, 0, 0, 0, 0, 0]",4151694.189905648,4231765.163773844,4558216.907521174
winter,5000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55.880826901756166, 1080.4112415150917, 0, 0, 0, 0, 796.4340519625334, 0, 1534.7143232876715, 0, 0, 0, 0, 0]",3880679.044828632,4014130.667942291,4558216.907521174
winter,7000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 308.64165660153157, 1296.2456956614246, 298.2189171523341, 0, 307.14888525935316, 285.28777111237275, 1549.1336547945207, 0, 728.4302013207803, 0, 0, 0, 0, 0]",3676764.537815095,3796496.172110738,4558216.907521174
winter,9000,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 31.061629323184487, 0, 1528.3923287671232, 0, 360.6147785410782, 369.4249057370727, 347.563778997667, 1549.1336547945207, 0, 1534.7143232876715, 311.26024735462795, 0, 0, 0, 0]",3459391.4034971297,3578861.676279185,4558216.907521174
winter,1000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5.671230622344561, 45.083779973443534, 176.9130629643539, 0, 0, 0, 0, 465.8200151732686, 0, 0, 0, 0, 0, 0, 0]",3672735.407228615,3699425.7318513477,3808242.979767124
winter,3000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 687.9244396664955, 0, 0, 0, 0, 1241.3697534246576, 151.1700731090784, 0, 0, 0, 0, 0, 0]",3401720.262151599,3481791.2360197944,3808242.979767124
winter,5000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1129.5950912838432, 0, 0, 0, 0, 246.22634326331695, 1182.8722191780823, 908.7467899418109, 0, 0, 0, 0, 0]",3130705.1170745813,3264156.740188241,3808242.979767124
winter,7000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 412.10770021940596, 1193.052010321018, 0, 775.6315313067176, 49.381637893331074, 0, 1241.3697534246576, 1182.8722191780823, 0, 0, 0.0017687906624222855, 0, 0, 0]",2907128.3309320305,3046522.244356688,3808242.979767124
winter,9000,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.006584070410819269, 789.2052432968444, 1263.7331506849314, 1246.536, 1274.9533150684933, 0, 0, 757.5985054800159, 0, 909.3600000000001, 0, 0, 0, 0, 0]",2733660.462536986,2828887.748525135,3808242.979767124
winter,1000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213.8862016640543, 0, 0, 0, 0, 0, 0, 479.60188706935577, 0, 0, 0, 0, 0]",7417986.566343683,7444676.890966416,7553494.138882191
winter,3000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3.475443679587911, 1.2517577558162547, 549.1069227217081, 0, 0, 0, 0, 0, 0, 1526.6301420431193, 0, 0, 0, 0, 0]",7146971.421266666,7227042.395134863,7553494.138882191
winter,5000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 122.53228767688798, 1024.0103627091294, 8.887548868300888, 0, 0, 126.0045103424798, 0, 2186.0040328767127, 0, 0.0017011935421102585, 0, 0, 0, 0]",6883712.667412899,7009407.899303309,7553494.138882191
winter,7000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1605.1540332118816, 0, 0, 0, 0, 2181.802389041096, 0, 1067.4601988808972, 0, 0, 0, 0, 0]",6604941.131112631,6791773.403471756,7553494.138882191
winter,9000,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 115.96815226712324, 0, 1947.8086184277056, 0, 0, 1428.6302196859801, 562.980295571969, 0, 2186.0040328767127, 0, 0.001479771200968656, 0, 0, 0, 0]",6448443.675749792,6574138.907640203,7553494.138882191
winter,1000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83.27551443900586, 1.6005443215862964, 0, 0, 0, 0, 0, 0, 608.6120299728184, 0, 0, 0, 0, 0]",7026970.516311008,7053660.840933739,7162478.088849517
winter,3000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0225316368071544, 0.6774252280979601, 290.3683237896822, 0, 0, 0, 0, 0, 1789.3959855456444, 0, 0, 0, 0, 0, 0]",6755955.3712339895,6836026.345102186,7162478.088849517
winter,5000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288.57727259025427, 857.8768294491066, 0, 0, 0, 0, 0, 618.0423416276915, 1702.9440000000004, 0, 0, 0, 0, 0]",6484940.226156974,6618391.849270633,7162478.088849517
winter,7000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 355.2755276158238, 1249.8841829245994, 0, 1368.7149613608074, 0.09499306826034566, 0, 0, 1880.4469561643834, 0, 0, 0, 0, 0, 0]",6292631.653459628,6400757.3534390805,7162478.088849517
winter,9000,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 6.169626881640681, 210.8651754296291, 1846.7419683835615, 604.3437318487794, 0, 0, 0, 1870.3053654136988, 0, 1702.9440000000004, 0.022930643386183034, 0, 0, 0, 0]",5977661.019096239,6183122.857607527,7162478.088849517
winter,1000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8119367612376184, 0, 207.4623852759628, 0, 0, 0, 0, 0, 0, 485.21376669620963, 0, 0, 0, 0, 0]",27188648.609171078,27215338.933793813,27324156.181709588
winter,3000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.060712042395016, 472.23212908335904, 0, 0, 0, 0, 1596.942131332671, 0, 0.22929374180423034, 0, 0, 0, 0, 0]",26917633.46409406,26997704.437962264,27324156.181709588
winter,5000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 31.3018933105381, 29.652196380176584, 748.6614559173788, 0, 0, 0, 0, 0, 0, 2657.824898058957, 0, 0, 0, 0, 0]",26646618.319017045,26780069.942130707,27324156.181709588
winter,7000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 479.2878101497308, 959.4251054031158, 0, 0, 0, 0, 0, 0, 3415.703705581028, 0, 0, 0, 0, 0]",26375603.17394003,26562435.446299154,27324156.181709588
winter,9000,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 13.274271389369966, 240.0875495702389, 1791.3683720157342, 0, 0, 0, 0, 0, 0, 4196.662605625348, 0, 0, 0, 0, 0]",26104588.028863013,26344800.9504676,27324156.181709588
winter,1000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8643624613214402, 227.0292476669173, 0, 0, 0, 0, 0, 0, 465.5944786051709, 0, 0, 0, 0, 0]",3329089.7194488295,3355780.0440715617,3464597.2919873376
winter,3000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.010136690590306615, 0, 680.5404010159367, 0, 0, 0, 0, 870.0361643835618, 0, 529.8775641101429, 0, 0, 0, 0, 0]",3058074.574371813,3138145.5482400083,3464597.2919873376
winter,5000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 321.93183551369, 824.6108148723288, 0, 426.18313498733477, 0, 821.1390308964383, 0, 0, 1073.5756273972602, 0, 0, 0, 0, 0]",2858780.453833113,2920511.052408455,3464597.2919873376
winter,7000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 662.5790563342366, 824.6108148723288, 845.1870904109591, 833.800599358904, 0, 718.0404409793631, 0, 970.1986191780821, 0, 0, 0, 0, 0, 0]",2653873.4017358595,2702876.556576902,3464597.2919873376
winter,9000,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 820.2065275221918, 824.6108148723288, 845.1870904109591, 833.800599358904, 813.9143263243836, 821.1390308964383, 0, 0, 1073.5756273972602, 89.89114541106254, 119.06763640716814, 0, 0, 0]",2447601.6292972746,2485242.060745349,3464597.2919873376
winter,1000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8928823568973123, 223.9915218685384, 0, 0, 0, 0, 1.5589822534265948e-07, 465.60368435207664, 0, 0, 0, 0, 0, 0]",3016108.3708020034,3042798.6954247355,3151615.9433405125
winter,3000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7338470294002712, 0, 686.1909833817915, 0, 0, 0, 0, 462.5546905835603, 929.9847452054796, 0, 0, 0, 0, 0, 0]",2745093.2257249868,2825164.1995931827,3151615.9433405125
winter,5000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216.48866682437227, 930.0539835616439, 0, 1.2649602588563764, 450.4067069947823, 0, 939.2413808219179, 929.9847452054796, 0, 0, 0, 0, 0, 0]",2500049.201515055,2607529.7037616293,3151615.9433405125
winter,7000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 16.904445282694407, 636.684403188088, 930.0539835616439, 942.660690410959, 0, 952.1765260273974, 0, 939.2413808219179, 436.6951918411745, 0, 0, 0, 0, 0, 0]",2312016.0755161582,2389895.207930077,3151615.9433405125
winter,9000,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841.4267912426694, 930.0539835616439, 523.3547563292051, 938.8969643835617, 952.1765260273974, 927.9857095890411, 939.2413808219179, 0, 152.8877525188756, 0, 0, 0, 0, 0]",2131147.682711161,2172260.7120985235,3151615.9433405125
